text,entity,umap_x,umap_y,tsne_x,tsne_y,type
Wilderness Land Trust,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_f2ff50,8.622123,2.134938,13.498499,5.013093,http://xmlns.com/foaf/0.1/Organization
Sacramento Splash,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_f353db,11.443469,-0.035560824,-36.108257,-10.740454,http://xmlns.com/foaf/0.1/Organization
Pacifica Land Trust,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_f3cc8e,10.5175085,2.9374866,-0.37043434,-37.470737,http://xmlns.com/foaf/0.1/Organization
Fresno Metropolitan Flood Control District,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_f41c60,11.937893,0.16615878,-41.53811,-11.782995,http://xmlns.com/foaf/0.1/Organization
Fort Point National Historic Site,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_f43193,7.890259,1.2235681,-21.397543,-16.842304,http://xmlns.com/foaf/0.1/Organization
Friends of Coyote Hills,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_f44648,11.49308,8.139737,42.451496,16.635998,http://xmlns.com/foaf/0.1/Organization
Tomales Bay State Park,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_f46a30,8.781251,-0.15840751,-25.59349,-15.89114,http://xmlns.com/foaf/0.1/Organization
Mahon Ranch,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_f49212,6.144643,-0.6565402,18.289469,27.656916,http://xmlns.com/foaf/0.1/Organization
UC Cooperative Extension Tulare County,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_f4fd44,14.328068,3.6558719,-13.078709,-65.681015,http://xmlns.com/foaf/0.1/Organization
Bay Area Climate Adaptation Network,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_f50db3,9.960418,5.0459127,23.136732,-32.6608,http://xmlns.com/foaf/0.1/Organization
Excelsior/Kings River Resource Conservation District,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_f5330f,10.36445,0.7266056,-17.594606,-6.622152,http://xmlns.com/foaf/0.1/Organization
Santiago Creek Greenway Alliance,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_f53563,10.762466,0.45709965,-31.550964,0.49133635,http://xmlns.com/foaf/0.1/Organization
Ventana Wildlife Society,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_f535eb,9.1749735,2.575168,6.665604,-18.539755,http://xmlns.com/foaf/0.1/Organization
Almond Alliance of California,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_f580e0,11.05954,4.051939,10.629409,-58.689266,http://xmlns.com/foaf/0.1/Organization
Cloverdale Rancheria of Pomo Indians,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_f5ad63,5.1703744,-0.50681883,28.085487,27.984583,http://xmlns.com/foaf/0.1/Organization
Pauma Band of Luiseño Indians,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_f5ce69,4.669438,-0.39216155,31.589262,28.210943,http://xmlns.com/foaf/0.1/Organization
Kletsel Dehe Wintun Nation,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_f6086c,4.524118,-0.56550235,32.55732,33.640484,http://xmlns.com/foaf/0.1/Organization
Sierra Club Merced Group,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_f631d7,7.1383204,2.6184196,29.073164,8.562078,http://xmlns.com/foaf/0.1/Organization
City of Ridgecrest,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_f64462,16.437256,2.8084188,-59.350075,-40.698566,http://xmlns.com/foaf/0.1/Organization
Placer County Air Pollution Control District,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_f67a51,11.58181,2.586083,-45.235744,-22.478853,http://xmlns.com/foaf/0.1/Organization
Santa Clara County Parks and Recreation,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_f68835,11.663976,1.7203646,-30.671446,-36.627613,http://xmlns.com/foaf/0.1/Organization
Farm Credit Alliance,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_f6937e,8.61803,4.05175,34.017044,-3.7890394,http://xmlns.com/foaf/0.1/Organization
Sierra Climate Adaptation & Mitigation Partnership,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_f6de86,9.751512,5.1715493,25.410318,-29.347187,http://xmlns.com/foaf/0.1/Organization
Robinson Rancheria,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_f72314,5.971294,-0.5015666,20.969454,25.833788,http://xmlns.com/foaf/0.1/Organization
Del Rey Community Services District,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_f73224,12.435053,1.2969476,-44.478798,-33.615715,http://xmlns.com/foaf/0.1/Organization
Council of Community Housing Organizations,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_f785d9,8.079386,3.995998,47.37378,-9.206648,http://xmlns.com/foaf/0.1/Organization
Advocates for the West,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_f7f4f1,6.229958,7.56744,52.563667,-33.31523,http://xmlns.com/foaf/0.1/Organization
Paradise Irrigation District,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_f83040,12.550699,-2.33286,-63.628025,4.2584925,http://xmlns.com/foaf/0.1/Organization
San Luis Obispo Parks Open Space and Trails Foundation,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_f8a450,11.361519,1.609847,-28.54574,-34.546608,http://xmlns.com/foaf/0.1/Organization
Golden Gate Salmon Association,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_f8c383,10.156156,2.5271652,4.030833,-21.51003,http://xmlns.com/foaf/0.1/Organization
Marin Community Foundation,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_f8fc6f,10.89322,1.4513226,-8.899894,-21.212603,http://xmlns.com/foaf/0.1/Organization
UCD Department of Agricultural and Resource Economics,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_f9182a,8.805168,5.25603,31.708492,-43.567722,http://xmlns.com/foaf/0.1/Organization
FORT Friends,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_f92d8b,11.49802,8.133209,43.977844,20.064278,http://xmlns.com/foaf/0.1/Organization
Delevan National Wildlife Refuge,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_f93add,7.3523173,0.6005811,-19.086533,-27.04209,http://xmlns.com/foaf/0.1/Organization
Columbia Resource Conservation District,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_f96b72,10.356143,1.8565692,1.0515257,-16.639616,http://xmlns.com/foaf/0.1/Organization
Chaparral Lands Conservancy,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_f99169,8.702624,1.6065205,11.1068325,3.7041364,http://xmlns.com/foaf/0.1/Organization
West Stanislaus Resource Conservation District,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_f9dc6d,10.62666,1.7511684,-5.1416416,-25.431583,http://xmlns.com/foaf/0.1/Organization
USGS Biological Resources Division,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_fa2645,9.061094,5.0300713,32.009373,-36.648746,http://xmlns.com/foaf/0.1/Organization
Cavity Conservation Initiative,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_fa313b,10.033538,1.8143269,2.3321264,-13.693193,http://xmlns.com/foaf/0.1/Organization
Templeton Hills Beef,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_fa6372,7.7401958,-1.5743343,7.7174726,33.955193,http://xmlns.com/foaf/0.1/Organization
CNPS Orange County Chapter,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_faa77c,12.814564,3.072695,-20.715626,-51.992897,http://xmlns.com/foaf/0.1/Organization
Bay Area Council Foundation,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_faf772,11.714452,1.173809,-27.639843,-29.586906,http://xmlns.com/foaf/0.1/Organization
Honey and Pollination Center,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_fb7975,7.6070695,-1.012745,3.7573044,29.977438,http://xmlns.com/foaf/0.1/Organization
Yuba County Resource Conservation District,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_fb822f,10.693972,1.8793864,-2.8808007,-18.43187,http://xmlns.com/foaf/0.1/Organization
Monarch Watch,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_fbb84f,8.260205,2.4247208,19.49688,7.248244,http://xmlns.com/foaf/0.1/Organization
Inland Empire Waterkeeper,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_fc70ab,12.028161,-1.3709383,-56.179737,6.4704523,http://xmlns.com/foaf/0.1/Organization
Family Friendly Farms,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_fce04c,8.736272,3.9839733,31.480679,-1.735218,http://xmlns.com/foaf/0.1/Organization
Valley County Water District,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_fd1a31,12.712317,-0.6195249,-54.990757,-13.272073,http://xmlns.com/foaf/0.1/Organization
California Alfalfa and Forage Association,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_fd34e9,10.746649,4.118955,12.53507,-55.9155,http://xmlns.com/foaf/0.1/Organization
Lake Arrowhead Community Services District,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_fd5b7d,12.246313,0.6183374,-47.93105,-26.61888,http://xmlns.com/foaf/0.1/Organization
Wynola Water District,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_fd788b,12.475673,-1.2735293,-58.22845,-2.8532188,http://xmlns.com/foaf/0.1/Organization
Wild Oat Hollow,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_fe1fcd,7.346576,-0.77398336,8.274508,25.726635,http://xmlns.com/foaf/0.1/Organization
Global Animal Partnership,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_fe4ca3,9.109667,3.6888847,18.227781,-22.32154,http://xmlns.com/foaf/0.1/Organization
City of Ukiah,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_fec25d,16.74403,3.1378708,-58.694893,-46.771206,http://xmlns.com/foaf/0.1/Organization
Breathe California Sacramento Region,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_fee396,11.936669,3.1225703,-12.038016,-56.628418,http://xmlns.com/foaf/0.1/Organization
UC Cooperative Extension Madera County,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_ff1371,14.309092,3.6370568,-13.207913,-65.21691,http://xmlns.com/foaf/0.1/Organization
Sonoma County Fish and Wildlife Commission,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_ff2d0a,13.784572,1.2475983,-15.122952,-37.76462,http://xmlns.com/foaf/0.1/Organization
Kern River Valley Heritage Foundation,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_ff4646,10.47763,1.2048229,-13.904175,-9.697693,http://xmlns.com/foaf/0.1/Organization
Sonoma County Conservation Council,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_ff7dcf,10.967402,1.8998998,-6.322818,-21.938602,http://xmlns.com/foaf/0.1/Organization
Watkins Cattle Company,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_ffb11d,6.210715,-0.30065385,20.012047,20.185041,http://xmlns.com/foaf/0.1/Organization
Diamond Mountain Ranch,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_ffcadf,6.3110576,-0.76852405,15.120231,29.602854,http://xmlns.com/foaf/0.1/Organization
SoMar Farms,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_fff361,6.892529,-0.62064606,12.497218,21.63849,http://xmlns.com/foaf/0.1/Organization
Lost Coast Ranch,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_10905a,6.2462835,-0.7228525,15.137726,30.55907,http://xmlns.com/foaf/0.1/Organization
Nature Collective,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_10c531,8.710124,3.6745203,20.768536,-20.720299,http://xmlns.com/foaf/0.1/Organization
Friends of Spenceville,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_112961,11.492007,8.137389,41.87205,17.964775,http://xmlns.com/foaf/0.1/Organization
SFSU College of Science & Engineering,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_11bf29,8.770758,5.627645,34.596027,-46.148117,http://xmlns.com/foaf/0.1/Organization
Citrus Heights Water District,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_1213e1,12.698758,-1.0620856,-53.036842,-6.0579286,http://xmlns.com/foaf/0.1/Organization
Central Valley Habitat Exchange,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_133255,9.723438,1.7629051,4.5666785,-11.213228,http://xmlns.com/foaf/0.1/Organization
Felidae Conservation Fund,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_13768e,8.755064,3.359403,19.749027,-11.82296,http://xmlns.com/foaf/0.1/Organization
Lassen County,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_13ae50,13.361834,2.4323027,-40.54809,-51.06848,http://xmlns.com/foaf/0.1/Organization
Air Force Civil Engineer Center,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_13e65c,10.420554,4.6068177,20.506386,-44.78108,http://xmlns.com/foaf/0.1/Organization
California Coastal Commission,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_14176f,11.526489,3.5852723,-1.3452312,-50.635235,http://xmlns.com/foaf/0.1/Organization
California Sportfishing Protection Alliance,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_1430d0,11.174205,3.431491,0.42006952,-48.65417,http://xmlns.com/foaf/0.1/Organization
Marin Audubon Society,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_14429a,8.75879,2.447488,17.635134,12.369647,http://xmlns.com/foaf/0.1/Organization
U.S. Air Force,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_144875,10.273108,4.6687284,19.75325,-44.116165,http://xmlns.com/foaf/0.1/Organization
Russian River County Water District,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_150c60,10.384032,-1.4741042,-34.507114,10.864089,http://xmlns.com/foaf/0.1/Organization
Orange County Business Council,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_155fef,12.390184,2.3856063,-28.134192,-47.10877,http://xmlns.com/foaf/0.1/Organization
Santa Barbara Foundation,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_15b584,9.13902,1.4430239,7.7844367,10.257904,http://xmlns.com/foaf/0.1/Organization
Spatial Informatics Group – Natural Assets Laboratory,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_162ab4,8.309424,4.5156593,24.033941,-17.544878,http://xmlns.com/foaf/0.1/Organization
Orange County Public Works,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_176cf9,12.202638,2.0598536,-30.595816,-42.48493,http://xmlns.com/foaf/0.1/Organization
City of Santa Cruz,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_176f1d,16.565903,3.2821434,-55.635666,-47.062813,http://xmlns.com/foaf/0.1/Organization
Kings River Conservancy,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_17b0ba,10.315394,0.62957656,-17.71156,-6.533658,http://xmlns.com/foaf/0.1/Organization
Friends of Griffith Park,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_180726,11.492691,8.123299,40.748173,16.761835,http://xmlns.com/foaf/0.1/Organization
Suisun Resource Conservation District,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_1867a4,10.191231,1.7542547,-1.8599235,-14.042357,http://xmlns.com/foaf/0.1/Organization
Bransford Farms,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_186943,6.812759,-0.5838995,12.746122,22.047565,http://xmlns.com/foaf/0.1/Organization
Moulton Niguel Water District,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_18ed8e,12.550303,-1.2381574,-58.75452,-3.860533,http://xmlns.com/foaf/0.1/Organization
Kern Delta Water District,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_19881d,11.739859,-0.96814114,-50.433353,-7.7607474,http://xmlns.com/foaf/0.1/Organization
Santa Nella County Water District,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_198902,12.532706,-0.36190715,-49.591625,-14.090978,http://xmlns.com/foaf/0.1/Organization
Stratford Irrigation District,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_19cae9,12.684528,-2.3813252,-66.98072,4.945838,http://xmlns.com/foaf/0.1/Organization
Sacramento County Regional Sanitation District,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_19dd6a,12.210973,0.032284923,-48.944286,-17.245434,http://xmlns.com/foaf/0.1/Organization
YES Nature to Neighborhoods,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_19e8f5,8.409565,3.2298996,-64.16894,-37.113007,http://xmlns.com/foaf/0.1/Organization
KPFF Consulting Engineers,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#org_1a3d94,7.6418715,4.730597,43.7182,-0.71914524,http://xmlns.com/foaf/0.1/Organization
